left-image href,dealer-name,temp-auto src,title,address,price,price-addition,description,left-side,left-side (2),ownership,left-side (3),urgent-label,sticker-checkbox,sticker-checkbox (2),sticker-checkbox (3),v-label,comments-count,lazy src,cad-label href,cad-label
https://www.house.kg/details/6932093683d1ec5963a80-24120307,Калияев Кылым Кыргыз Недвижимость,https://cdn.house.kg/house/images/b/8/1/b81b3c58abc426890ff4eea0518c9ded_240x180.jpg,"Дом, 6 и более комнат, 326 м2, 4 сотки","Бишкек, Физкультурный",$ 660 000,57 723 600 сом,"Продаём роскошный особняк по улице Ахунбаева советский 4 соток,326 кв.м высота потолков 3,65 метра коммуникации все центральные и отопление тоже(Т.Э.Ц),тёплые полы и лучевая система батарей, интернет оптоволокно. утепление базальт окна алюминиевый профиль,энергосберегающие с утеплением 5-ти к...",17 минут назад,1130,,1,,,,,,,,,
https://www.house.kg/details/668701168fc8e000e7014-58351741,Арсен Аскаров Кыргыз недвижимость,https://cdn.house.kg/house/images/c/7/4/c74d36b9d68dc069001d3f6859fcd6d1_240x180.jpg,"Дом, 3-комн., 100 м2, 5 соток","Бишкек, с. Новопавловка",$ 106 000,9 270 760 сом,"Продажа дома на первой линии — отличное решение под бизнес!!! Продаётся отдельностоящий дом площадью 100 м², расположенный на первой линии — место с высоким трафиком и отличной видимостью. Пожеланию можете сделать под любые виды коммерческой деятельности: офис, магазин, салон, медцентр,...",17 минут назад,99,,1,,,,,,,,,
https://www.house.kg/details/49690167d7fc7aa84bc3-37715178,Кыргыз ордо,https://cdn.house.kg/house/images/e/6/4/e64c9c01c2e2f8a3fba81243c5065188_240x180.jpg,"Дом, 5-комн., 140 м2, 7.2 соток","Бишкек, Арча-Бешик ж/м",$ 295 000,25 800 700 сом,"Продается просторный участок 8 соток с домом в престижном районе Арча-Бешик! 🌿 Главное преимущество – участок! • Площадь: 7,2 соток по документам, фактически 8 соток! • Ровный, ухоженный участок – идеально подходит для ландшафтного дизайна, сада, зоны отдыха или строительства дополнительного объе...",18 минут назад,1195,,3,,,,,,,,,
https://www.house.kg/details/336187869020b054577f6-63193081,,https://cdn.house.kg/house/images/8/b/f/8bf67564494278b3c8ae831f4d37126b_240x180.jpg,"Дом, 4-комн., 450 м2, 10 соток","Бишкек, Арча-Бешик ж/м, Шербет/Чортекова",$ 520 000,45 479 200 сом,"Продаётся готовый швейный цех в престижном районе! Площадь производственного помещения — 330 кв. м. Участок — 10 соток, территория полностью благоустроена. На участке имеется: • жилой дом площадью 120 кв. м, • отдельная кухня с отдельным входом, • душевая комната, • 4 хозяйственные постройки, ...",18 минут назад,2,СОБСТВЕННИК,,,,,,,,,,
https://www.house.kg/details/62773746787872a03e831-39225087,Кыргыз ордо,https://cdn.house.kg/house/images/3/7/4/374be3e61dec8b5e3d740996bf5fd80a_240x180.jpg,"Дом, 5-комн., 235 м2, 4 сотки","Бишкек, Арча-Бешик ж/м",$ 315 000,27 549 900 сом,"Продается дом в Арча-Бешике! Основные характеристики: • Фундамент: монолитный, глубина 60 см, арматура Ø16. • Колонны: мощные, с использованием арматуры Ø18. • Стены: наружные из качественного турецкого кирпича в 1,5 кирпича. • Крыша: кровля Comet, толщина 0,4 мм, утепление базальтовое. • Сосн...",18 минут назад,2044,,1,,,,,,,,,
https://www.house.kg/details/363013169020b2dc03723-49786720,"Кыргыз Недвижимость, Анна Базарбаева",https://cdn.house.kg/house/images/a/1/8/a18c37980632e9824b7a31238409e3b9_240x180.jpg,"Дом, 5-комн., 70 м2, 12 соток","с. Новопокровка, новопокровка",$ 130 000,11 369 800 сом,"Продаётся дом в селе Новопокровка Площадь дома: 70 м² Участок: 12 соток Описание: Продаётся уютный дом с большим земельным участком в тихом и спокойном месте. Все основные коммуникации рядом: Электричество — подключено Вода — есть Газ — подведён к участку, но не заведён в дом Канализац...",19 минут назад,1,,,,,,,,,,,
https://www.house.kg/details/811601367c7e3a7ac05d7-52500100,Кыргыз ордо,https://cdn.house.kg/house/images/f/7/2/f72041b38cb5e97ac03a36738c3388c0_240x180.jpg,"Дом, 5-комн., 100 м2, 3 сотки","Бишкек, Бишкек-Парк, Керимбекова",$ 239 999,20 990 313 сом,"🏡 Продается дом в Золотом Квадрате! 🏡 📍 Белинка / Боконбаева – престижное расположение в самом центре города! ✨ О доме: ✅Участок 2.7 сотки ✅Дом 100 м2 ✅3 просторные комнаты ✅Все центральные коммуникации, включая канализацию ✅Идеально для бизнеса: офис, магазин, кафе и многое дру...",19 минут назад,2063,,4,,,,,,,,,
https://www.house.kg/details/76052566789b62da1e8a8-97213323,Кыргыз ордо,https://cdn.house.kg/house/images/7/3/7/737be1e30da9bfe3f6e843d97899d755_240x180.jpg,"Дом, 6 и более комнат, 183 м2, 4.5 сотки","Бишкек, Горького - Панфилова",$ 280 000,24 488 800 сом,"Продаю. Срочно!!! 2-х этажный Дом, ул.Горького/Темирова (Юг-2), Площадь дома 183кв2., Земельный участок 4.4соток. Красная книга. Дом 6ком+кухня+2с/уз+ прихожка+прачечная. Свет, вода, газ, центральная канализация, крыша ворота металлические, дв/бр, окна/пластиковые, двери/лестница/полы/ деревянные, к...",19 минут назад,3602,,24,,,,,,,,,
https://www.house.kg/details/306415868e7785d6ec694-87131526,Арсен Аскаров Кыргыз недвижимость,https://cdn.house.kg/house/images/e/3/2/e3219a22953b7ac677079c192220c29e_240x180.jpg,"Дом, 6 и более комнат, 340 м2, 8 соток","Бишкек, с. Кок-Джар",$ 480 000,41 980 800 сом,"Продаётся шикарный 2-х этажный дом с подвалом со всеми условиями Район: с. Кок-Джар Участок: 8 соток Форма участка: 20x40 Правильная прямоугольная Площадь дома: 340м2 Состояние: свежий ремонт Коммуникация: свет, газ, вода Цена: $480 000 торг Айзирек ID: 67434",20 минут назад,219,,1,,,,,,,,,
https://www.house.kg/details/518416968e8a3947684f6-85988627,"Кыргыз Недвижимость, Эльдан Караев",https://cdn.house.kg/house/images/d/b/8/db8726479147ce5ed3e3dcc9b397aa6c_240x180.jpg,"Дом, 5-комн., 350 м2, 8 соток","Бишкек, Гагарина",$ 670 000,58 598 200 сом,"Продаётся 2-уровневый особняк — 350 м², участок 8 соток! 📍 Район завода Coca-Cola Элитный дом, построенный для себя, продуман до мелочей. Фасад выполнен из Сары-Таш, территория с ландшафтным дизайном, подсветкой и красивым газоном. ✨ Преимущества и удобства: Крытая парковка на 3 машины ...",20 минут назад,227,,3,,,,,,,,,
https://www.house.kg/details/6220109683ea9b53b6260-56208202,Калияев Кылым Кыргыз Недвижимость,https://cdn.house.kg/house/images/1/6/f/16fc2dc72492dd89ae4083243c3d4ec1_240x180.jpg,"Дом, 4-комн., 140 м2, 4 сотки","Бишкек, Ак-Орго ж/м",$ 152 000,13 293 920 сом,"Продается уютный дом в районе Ак-Орго Площадь дома: 140 м² | 4 комнаты Участок: 4 сотки | 1 этаж Коммуникации: вода, газ, канализация, электричество Отопление: автономное (газ + электричество) Преимущества: – Утепленный дом – Теплый пол – Огороженная территория – Сарай для хранения Наличны...",21 минуту назад,985,,3,,,,,,,,,
